"cog_state","prob_ave_workload","prob_bds_workload","prob_distraction","prob_fbds_workload","prob_high_eng","prob_low_eng","prob_sleep_onset","fz_o1_gamma","fz_pz_alpha","fz_t3_beta","n_fixations","n_saccades","pupil_size","scan_path_length","option","complexity_type","subject","option_type","mot","vs","response","predicted_values","residuals"
0.633333333333333,0.618028666666667,0.707438666666667,0,0.528619,0.698995,0.000164333333333333,0.300841,0.843587923971839,0.506437451020621,0.755576732519832,7,59,3.80862822076275,160.092947028433,"target_option","S002",2012,"pre_option",0.7,0.733333333333333,1,0.401792755312368,0.598207244687632
0.9,0.536942666666667,0.539330333333333,0,0.534555,0.822699,0.176710666666667,0.00059,0.761763274001708,0.220656655189923,0.640566174117312,8,58,3.83949848842306,162.378339104573,"target_option","S002",2012,"pre_option",0.7,0.733333333333333,1,0.39668763435725,0.60331236564275
0.8,0.583042,0.530785666666667,0.000366,0.635298,0.653110333333333,0.346519,4.33333333333333e-06,0.747948688654782,0.421435266470142,0.772878352264644,5,58,3.92949185513034,187.610406743831,"caution_option","S002",2012,"pre_option",0.7,0.733333333333333,0,0.452210229125874,-0.452210229125874
0.633333333333333,0.682646333333333,0.671823666666667,0,0.693468666666667,0.692786666666667,0.000567,0.306646333333333,0.716014391505929,0.408072795345242,0.772436765920839,6,57,3.80266019613436,203.169721277295,"caution_option","S002",2012,"pre_option",0.7,0.733333333333333,0,0.452764354767389,-0.452764354767389
0.9,0.549844666666667,0.513738,0.000381333333333333,0.585950666666667,0.799508666666667,0.095701,0.104409,0.727686591574537,0.575645550057509,0.746710825654132,6,53,3.95734363278716,64.1695677930813,"caution_option","S002",2012,"pre_option",0.7,0.733333333333333,0,0.416676817382103,-0.416676817382103
0.9,0.665441666666667,0.670516,3.33333333333333e-07,0.660367666666667,0.99969,0.000306333333333333,3.33333333333333e-06,0.762904017714693,0.311435189139276,0.800037760943444,5,56,4.02641084878752,41.3973122306346,"caution_option","S002",2012,"pre_option",0.7,0.733333333333333,0,0.343854999313809,-0.343854999313809
0.633333333333333,0.605148,0.623229333333333,0,0.587067333333333,0.643670666666667,0.016196,0.340133666666667,0.507902374002283,0.497242608384436,0.519771931140607,9,56,4.17254719947212,72.9896261548298,"target_option","S002",2012,"pre_option",0.7,0.733333333333333,1,0.547456251939354,0.452543748060646
0.533333333333333,0.578133666666667,0.584377,3.33333333333333e-07,0.571890333333333,0.473022333333333,0.190427,0.336549666666667,0.681325789159387,0.384703971151895,0.617882782097378,4,56,4.21317473152615,27.7955227370797,"target_option","S002",2012,"pre_option",0.7,0.733333333333333,1,0.531179506380763,0.468820493619237
0.633333333333333,0.57555,0.631935666666667,0,0.519163666666667,0.519577,0.008417,0.472006,0.744126435037752,0.341477063733979,0.71333011652865,4,57,3.96633712214605,54.5909948667002,"caution_option","S002",2012,"pre_option",0.7,0.733333333333333,0,0.493211183829804,-0.493211183829804
0.9,0.308915,0.305486,0,0.312343,0.999997,3e-06,0,0.702441006662822,0.607024553579766,0.385465812846655,8,45,3.61112577105881,301.854865959854,"caution_option","S002",2012,"pre_option",0.7,0.733333333333333,0,0.36705090324476,-0.36705090324476
0.633333333333333,0.581914666666667,0.569357666666667,0,0.594471333333333,0.623558666666667,0.032074,0.344367,0.713390837859244,0.539098532785959,0.581901670715193,6,60,3.88770525841036,145.836556806214,"caution_option","S002",2012,"pre_option",0.7,0.733333333333333,0,0.474267826507541,-0.474267826507541
0.9,0.707899666666667,0.734095,0,0.681704333333333,0.835902,0.133226,0.0308723333333333,0.601164914163566,0.622692409935282,0.638519296900523,2,59,3.89377165942302,134.168737044067,"caution_option","S002",2012,"pre_option",0.7,0.733333333333333,0,0.454632259805231,-0.454632259805231
